date_time,Date,Time,Time / Activity,type,type_text,Activity time (h:m:s),Activity (minutes),startTime,sportTime(s),maxPace(/meter),minPace(/meter),distance(m),avgPace(/meter),calories(kcal)
2024-08-06 12:25:48,2024-08-06,12:25,12:25 Running,1,Running,0:09:39,9.65,2024-08-06 12:25:48+0000,579,0.821462,0.29419002,1752.0,0.33,93.0
2024-08-06 11:46:18,2024-08-06,11:46,11:46 Running,1,Running,0:31:04,31.07,2024-08-06 11:46:18+0000,1864,2.4009604,0.26504394,6028.0,0.309,300.0
2024-08-06 07:32:30,2024-08-06,07:32,07:32 Walking,6,Walking,1:00:39,60.65,2024-08-06 07:32:30+0000,3639,9.114086,0.5757689,3948.0,0.921,276.0
2024-08-06 02:46:17,2024-08-06,02:46,02:46 Walking,6,Walking,1:25:01,85.02,2024-08-06 02:46:17+0000,5101,4.320101,0.22299789,6833.0,0.746,559.0
2024-08-05 14:41:05,2024-08-05,14:41,14:41 Core,50,Core,0:14:39,14.65,2024-08-05 14:41:05+0000,879,0.0,1.8000001,0.0,0.0,58.0
2024-08-05 12:32:03,2024-08-05,12:32,12:32 Swimming,14,Swimming,0:45:43,45.72,2024-08-05 12:32:03+0000,2743,2.1215727,0.97007483,1400.0,1.959,363.0
2024-08-05 11:51:52,2024-08-05,11:51,11:51 Walking,6,Walking,0:17:26,17.43,2024-08-05 11:51:52+0000,1046,2.400153,0.4089185,1248.0,0.837,83.0
2024-08-05 08:04:47,2024-08-05,08:04,08:04 Walking,6,Walking,0:58:55,58.92,2024-08-05 08:04:47+0000,3535,3.051445,0.46682426,4029.0,0.877,274.0
2024-08-05 02:39:32,2024-08-05,02:39,02:39 Walking,6,Walking,1:20:42,80.7,2024-08-05 02:39:32+0000,4842,3.1889734,0.44463742,6967.0,0.694,512.0
2024-08-04 07:06:11,2024-08-04,07:06,07:06 Walking,6,Walking,0:51:33,51.55,2024-08-04 07:06:11+0000,3093,0.0,0.15763313,4029.0,0.767,278.0
2024-08-04 03:14:20,2024-08-04,03:14,03:14 Walking,6,Walking,1:33:38,93.63,2024-08-04 03:14:20+0000,5618,0.0,0.43250778,7247.0,0.775,500.0
2024-08-03 12:43:39,2024-08-03,12:43,12:43 Strength,52,Strength,0:59:25,59.42,2024-08-03 12:43:39+0000,3565,0.0,0.0,0.0,0.0,235.0
2024-08-03 08:00:45,2024-08-03,08:00,08:00 Walking,6,Walking,0:58:16,58.27,2024-08-03 08:00:45+0000,3496,2.7892013,0.5030499,4003.0,0.873,311.0
2024-08-03 03:10:22,2024-08-03,03:10,03:10 Walking,6,Walking,1:14:47,74.78,2024-08-03 03:10:22+0000,4487,1.9264046,0.3630611,6523.0,0.687,380.0
2024-08-02 16:51:35,2024-08-02,16:51,16:51 Core,50,Core,0:14:21,14.35,2024-08-02 16:51:35+0000,861,0.0,0.0,0.0,0.0,56.0
2024-08-02 09:28:29,2024-08-02,09:28,09:28 Walking,6,Walking,0:53:41,53.68,2024-08-02 09:28:29+0000,3221,3.7570963,0.29780522,3906.0,0.824,279.0
2024-08-02 03:28:15,2024-08-02,03:28,03:28 Walking,6,Walking,0:35:04,35.07,2024-08-02 03:28:15+0000,2104,4.9084373,0.5000019,3083.0,0.682,205.0
2024-08-02 02:43:50,2024-08-02,02:43,02:43 Running,1,Running,0:43:54,43.9,2024-08-02 02:43:50+0000,2634,3.8895013,0.33740088,6031.0,0.436,391.0
2024-08-01 10:14:27,2024-08-01,10:14,10:14 Walking,6,Walking,1:06:25,66.42,2024-08-01 10:14:27+0000,3985,4.2345314,0.297153,4298.0,0.927,287.0
2024-08-01 03:26:47,2024-08-01,03:26,03:26 Walking,6,Walking,0:37:14,37.23,2024-08-01 03:26:47+0000,2234,0.0,0.4606666,3053.0,0.731,210.0
2024-08-01 02:42:18,2024-08-01,02:42,02:42 Running,1,Running,0:44:15,44.25,2024-08-01 02:42:18+0000,2655,2.4194798,0.2749365,6020.0,0.441,398.0
2024-07-31 12:37:37,2024-07-31,12:37,12:37 Walking,6,Walking,0:41:37,41.62,2024-07-31 12:37:37+0000,2497,3.626279,0.5568107,2122.0,1.176,206.0
2024-07-31 10:39:13,2024-07-31,10:39,10:39 Strength,52,Strength,1:00:54,60.9,2024-07-31 10:39:13+0000,3654,0.0,0.0,0.0,0.0,260.0
2024-07-31 07:37:50,2024-07-31,07:37,07:37 Walking,6,Walking,0:50:07,50.12,2024-07-31 07:37:50+0000,3007,5.624281,0.44949463,3928.0,0.765,217.0
2024-07-31 02:43:15,2024-07-31,02:43,02:43 Walking,6,Walking,1:36:37,96.62,2024-07-31 02:43:15+0000,5797,2.094605,0.32209072,7701.0,0.752,492.0
2024-07-30 11:30:44,2024-07-30,11:30,11:30 Cycling,10,Cycling,0:46:36,46.6,2024-07-30 11:30:44+0000,2796,0.0,0.0,0.0,0.0,264.0
2024-07-30 07:58:43,2024-07-30,07:58,07:58 Walking,6,Walking,0:50:44,50.73,2024-07-30 07:58:43+0000,3044,1.9585389,0.447978,3921.0,0.776,244.0
2024-07-30 02:47:22,2024-07-30,02:47,02:47 Walking,6,Walking,1:32:25,92.42,2024-07-30 02:47:22+0000,5545,1.4714969,0.37655565,7414.0,0.747,466.0
2024-07-29 12:57:36,2024-07-29,12:57,12:57 Walking,6,Walking,0:35:39,35.65,2024-07-29 12:57:36+0000,2139,3.066846,0.5109038,2606.0,0.82,170.0
2024-07-29 11:19:33,2024-07-29,11:19,11:19 Free movement,16,Free movement,0:58:02,58.03,2024-07-29 11:19:33+0000,3482,0.0,0.0,0.0,0.0,232.0
2024-07-29 08:42:55,2024-07-29,08:42,08:42 Walking,6,Walking,0:48:31,48.52,2024-07-29 08:42:55+0000,2911,0.0,0.48722363,3661.0,0.794,266.0
2024-07-29 03:53:16,2024-07-29,03:53,03:53 Walking,6,Walking,0:36:03,36.05,2024-07-29 03:53:16+0000,2163,2.0456939,0.32200643,3295.0,0.656,204.0
2024-07-29 03:09:08,2024-07-29,03:09,03:09 Running,1,Running,0:43:53,43.88,2024-07-29 03:09:08+0000,2633,2.6619809,0.19768381,5903.0,0.446,392.0
2024-07-28 14:56:16,2024-07-28,14:56,14:56 Walking,6,Walking,0:48:58,48.97,2024-07-28 14:56:16+0000,2938,0.0,0.52618754,4013.0,0.731,250.0
2024-07-28 09:37:57,2024-07-28,09:37,09:37 Walking,6,Walking,1:28:09,88.15,2024-07-28 09:37:57+0000,5289,0.0,0.3977722,6750.0,0.783,508.0
2024-07-27 07:02:03,2024-07-27,07:02,07:02 Walking,6,Walking,0:47:34,47.57,2024-07-27 07:02:03+0000,2854,0.0,0.4273711,4014.0,0.71,238.0
2024-07-27 03:03:50,2024-07-27,03:03,03:03 Walking,6,Walking,1:35:07,95.12,2024-07-27 03:03:50+0000,5707,0.0,0.4340727,7690.0,0.742,485.0
2024-07-26 11:10:01,2024-07-26,11:10,11:10 Walking,6,Walking,0:38:31,38.52,2024-07-26 11:10:01+0000,2311,1.9069498,0.34008992,2690.0,0.859,206.0
2024-07-26 09:20:37,2024-07-26,09:20,09:20 Running,1,Running,0:10:46,10.77,2024-07-26 09:20:37+0000,646,0.7602084,0.25463378,2049.0,0.315,94.0
2024-07-26 08:34:41,2024-07-26,08:34,08:34 Cycling,10,Cycling,0:42:48,42.8,2024-07-26 08:34:41+0000,2568,0.0,0.0,0.0,0.0,212.0
2024-07-26 08:18:45,2024-07-26,08:18,08:18 Running,1,Running,0:11:33,11.55,2024-07-26 08:18:45+0000,693,0.6681678,0.25800258,2093.0,0.331,96.0
2024-07-26 06:39:32,2024-07-26,06:39,06:39 Walking,6,Walking,0:47:30,47.5,2024-07-26 06:39:32+0000,2850,3.2146688,0.4422288,3954.0,0.72,221.0
2024-07-26 02:45:12,2024-07-26,02:45,02:45 Walking,6,Walking,1:33:06,93.1,2024-07-26 02:45:12+0000,5586,1.2501512,0.26880756,7797.0,0.716,468.0
2024-07-25 06:14:36,2024-07-25,06:14,06:14 Walking,6,Walking,0:49:37,49.62,2024-07-25 06:14:36+0000,2977,0.0,0.19355881,4005.0,0.743,263.0
2024-07-25 03:12:00,2024-07-25,03:12,03:12 Running,1,Running,0:44:10,44.17,2024-07-25 03:12:00+0000,2650,2.4023657,0.32849553,5962.0,0.444,410.0
2024-07-25 02:58:10,2024-07-25,02:58,02:58 Walking,6,Walking,0:13:27,13.45,2024-07-25 02:58:10+0000,807,1.292023,0.43349555,1017.0,0.793,70.0
2024-07-24 13:24:48,2024-07-24,13:24,13:24 Unknown,60,Unknown,0:49:15,49.25,2024-07-24 13:24:48+0000,2955,0.0,0.0,0.0,0.0,211.0
2024-07-24 12:46:35,2024-07-24,12:46,12:46 Walking,6,Walking,0:29:51,29.85,2024-07-24 12:46:35+0000,1791,0.0,0.35250556,2527.0,0.708,147.0
2024-07-24 07:46:04,2024-07-24,07:46,07:46 Walking,6,Walking,0:43:10,43.17,2024-07-24 07:46:04+0000,2590,2.563934,0.58890766,2890.0,0.895,222.0
2024-07-24 02:42:39,2024-07-24,02:42,02:42 Walking,6,Walking,1:27:23,87.38,2024-07-24 02:42:39+0000,5243,3.5646663,0.16123013,7562.0,0.693,463.0
2024-07-23 14:01:37,2024-07-23,14:01,14:01 Walking,6,Walking,0:38:46,38.77,2024-07-23 14:01:37+0000,2326,2.2002854,0.20024621,2807.0,0.828,174.0
2024-07-23 06:15:14,2024-07-23,06:15,06:15 Cycling,10,Cycling,0:46:03,46.05,2024-07-23 06:15:14+0000,2763,0.0,0.0,0.0,0.0,320.0
2024-07-23 02:50:53,2024-07-23,02:50,02:50 Walking,6,Walking,1:34:59,94.98,2024-07-23 02:50:53+0000,5699,5.3819494,0.28483105,7629.0,0.747,473.0
2024-07-22 15:01:22,2024-07-22,15:01,15:01 Walking,6,Walking,0:35:33,35.55,2024-07-22 15:01:22+0000,2133,3.4092715,0.3469742,2677.0,0.796,183.0
2024-07-22 10:42:05,2024-07-22,10:42,10:42 Walking,6,Walking,0:53:48,53.8,2024-07-22 10:42:05+0000,3228,1.996491,0.38239154,4028.0,0.801,267.0
2024-07-22 05:36:53,2024-07-22,05:36,05:36 Walking,6,Walking,0:39:22,39.37,2024-07-22 05:36:53+0000,2362,2.6437178,0.2623493,3672.0,0.643,237.0
2024-07-22 04:59:17,2024-07-22,04:59,04:59 Running,1,Running,0:37:16,37.27,2024-07-22 04:59:17+0000,2236,1.928548,0.33732525,5019.0,0.445,337.0
2024-07-22 04:33:07,2024-07-22,04:33,04:33 Walking,6,Walking,0:23:59,23.98,2024-07-22 04:33:07+0000,1439,2.7969031,0.48959243,2006.0,0.717,118.0
2024-07-21 13:24:55,2024-07-21,13:24,13:24 Walking,6,Walking,0:56:11,56.18,2024-07-21 13:24:55+0000,3371,2.2440667,0.48649397,4088.0,0.824,248.0
2024-07-21 13:08:39,2024-07-21,13:08,13:08 Walking,6,Walking,0:02:42,2.7,2024-07-21 13:08:39+0000,162,0.0,0.6294134,153.0,1.057,11.0
2024-07-21 08:49:58,2024-07-21,08:49,08:49 Walking,6,Walking,1:18:44,78.73,2024-07-21 08:49:58+0000,4724,1.9808348,0.098625585,6008.0,0.786,389.0
2024-07-21 03:16:11,2024-07-21,03:16,03:16 Walking,6,Walking,2:02:40,122.67,2024-07-21 03:16:11+0000,7360,0.0,0.42679757,9260.0,0.794,667.0
2024-07-20 14:14:27,2024-07-20,14:14,14:14 Walking,6,Walking,0:54:04,54.07,2024-07-20 14:14:27+0000,3244,2.4139085,0.4447156,3570.0,0.908,238.0
2024-07-20 11:29:38,2024-07-20,11:29,11:29 Unknown,60,Unknown,0:52:27,52.45,2024-07-20 11:29:38+0000,3147,0.0,0.0,0.0,0.0,207.0
2024-07-20 11:26:48,2024-07-20,11:26,11:26 Unknown,60,Unknown,0:02:39,2.65,2024-07-20 11:26:48+0000,159,0.0,0.0,0.0,0.0,8.0
2024-07-20 09:24:50,2024-07-20,09:24,09:24 Walking,6,Walking,1:08:25,68.42,2024-07-20 09:24:50+0000,4105,0.7780765,0.11144474,4964.0,0.826,329.0
2024-07-20 03:10:42,2024-07-20,03:10,03:10 Walking,6,Walking,1:34:35,94.58,2024-07-20 03:10:42+0000,5675,4.583317,0.49301216,7136.0,0.795,502.0
2024-07-19 12:57:59,2024-07-19,12:57,12:57 Walking,6,Walking,0:39:11,39.18,2024-07-19 12:57:59+0000,2351,2.9697897,0.60821223,2297.0,1.023,296.0
2024-07-19 11:17:14,2024-07-19,11:17,11:17 Unknown,60,Unknown,0:56:00,56.0,2024-07-19 11:17:14+0000,3360,0.0,0.0,0.0,0.0,194.0
2024-07-19 08:32:02,2024-07-19,08:32,08:32 Walking,6,Walking,1:08:38,68.63,2024-07-19 08:32:02+0000,4118,1.8492337,0.50683075,4771.0,0.862,330.0
2024-07-19 02:28:35,2024-07-19,02:28,02:28 Walking,6,Walking,1:35:12,95.2,2024-07-19 02:28:35+0000,5712,0.0,0.28390875,7455.0,0.766,513.0
2024-07-18 15:02:17,2024-07-18,15:02,15:02 Walking,6,Walking,0:36:46,36.77,2024-07-18 15:02:17+0000,2206,3.8912416,0.39681888,2240.0,0.984,175.0
2024-07-18 13:48:26,2024-07-18,13:48,13:48 Running,1,Running,0:12:06,12.1,2024-07-18 13:48:26+0000,726,2.8011205,0.29326507,2091.0,0.347,105.0
2024-07-18 12:54:32,2024-07-18,12:54,12:54 Cycling,10,Cycling,0:50:19,50.32,2024-07-18 12:54:32+0000,3019,0.0,0.0,0.0,0.0,380.0
2024-07-18 12:31:24,2024-07-18,12:31,12:31 Running,1,Running,0:10:07,10.12,2024-07-18 12:31:24+0000,607,1.0208502,0.22013257,2039.0,0.297,94.0
2024-07-18 11:54:18,2024-07-18,11:54,11:54 Walking,6,Walking,0:22:08,22.13,2024-07-18 11:54:18+0000,1328,5.0368133,0.3670082,1340.0,0.99,117.0
2024-07-18 09:00:13,2024-07-18,09:00,09:00 Walking,6,Walking,1:03:27,63.45,2024-07-18 09:00:13+0000,3807,0.0,0.49980494,3884.0,0.979,302.0
2024-07-18 03:56:19,2024-07-18,03:56,03:56 Walking,6,Walking,1:34:51,94.85,2024-07-18 03:56:19+0000,5691,2.0917277,0.21367809,7762.0,0.733,492.0
2024-07-17 14:10:17,2024-07-17,14:10,14:10 Walking,6,Walking,0:42:13,42.22,2024-07-17 14:10:17+0000,2533,0.5701691,0.1884222,3251.0,0.779,195.0
2024-07-17 12:42:56,2024-07-17,12:42,12:42 Running,1,Running,0:29:51,29.85,2024-07-17 12:42:56+0000,1791,1.2804058,0.2530026,5289.0,0.338,274.0
2024-07-17 09:44:12,2024-07-17,09:44,09:44 Walking,6,Walking,1:13:19,73.32,2024-07-17 09:44:12+0000,4399,2.060367,0.38115096,4878.0,0.901,347.0
2024-07-17 04:58:52,2024-07-17,04:58,04:58 Walking,6,Walking,1:21:17,81.28,2024-07-17 04:58:52+0000,4877,2.6199028,0.3488473,6344.0,0.768,404.0
2024-07-16 14:08:13,2024-07-16,14:08,14:08 Walking,6,Walking,0:36:58,36.97,2024-07-16 14:08:13+0000,2218,2.296,0.17505632,2728.0,0.812,182.0
2024-07-16 11:39:52,2024-07-16,11:39,11:39 Cycling,10,Cycling,1:04:53,64.88,2024-07-16 11:39:52+0000,3893,0.0,0.0,0.0,0.0,441.0
2024-07-16 08:31:47,2024-07-16,08:31,08:31 Walking,6,Walking,0:54:54,54.9,2024-07-16 08:31:47+0000,3294,0.0,0.33391395,3795.0,0.867,256.0
2024-07-16 03:00:10,2024-07-16,03:00,03:00 Walking,6,Walking,1:38:51,98.85,2024-07-16 03:00:10+0000,5931,2.5226045,0.48967937,7622.0,0.778,571.0
2024-07-15 13:21:46,2024-07-15,13:21,13:21 Swimming,14,Swimming,0:44:19,44.32,2024-07-15 13:21:46+0000,2659,2.49434,0.9570708,1250.0,2.127,339.0
2024-07-15 12:27:54,2024-07-15,12:27,12:27 Walking,6,Walking,0:45:40,45.67,2024-07-15 12:27:54+0000,2740,0.0,0.51277286,2530.0,1.082,216.0
2024-07-15 08:26:47,2024-07-15,08:26,08:26 Walking,6,Walking,0:54:47,54.78,2024-07-15 08:26:47+0000,3287,1.6356376,0.4961882,4284.0,0.767,318.0
2024-07-15 03:16:08,2024-07-15,03:16,03:16 Walking,6,Walking,1:26:27,86.45,2024-07-15 03:16:08+0000,5187,2.329258,0.28081486,7138.0,0.726,590.0
2024-07-14 12:53:37,2024-07-14,12:53,12:53 Walking,6,Walking,1:04:13,64.22,2024-07-14 12:53:37+0000,3853,3.4031975,0.5394282,4372.0,0.881,316.0
2024-07-14 09:16:38,2024-07-14,09:16,09:16 Walking,6,Walking,1:15:10,75.17,2024-07-14 09:16:38+0000,4510,0.0,0.5149961,5665.0,0.796,384.0
2024-07-14 03:17:05,2024-07-14,03:17,03:17 Walking,6,Walking,1:46:03,106.05,2024-07-14 03:17:05+0000,6363,0.0,0.304849,8498.0,0.748,531.0
2024-07-13 13:19:42,2024-07-13,13:19,13:19 Walking,6,Walking,0:45:35,45.58,2024-07-13 13:19:42+0000,2735,2.9663248,0.5268045,3394.0,0.805,245.0
2024-07-13 07:50:01,2024-07-13,07:50,07:50 Walking,6,Walking,1:26:20,86.33,2024-07-13 07:50:01+0000,5180,0.0,0.40104583,6431.0,0.805,394.0
2024-07-13 03:03:36,2024-07-13,03:03,03:03 Walking,6,Walking,1:47:41,107.68,2024-07-13 03:03:36+0000,6461,2.2621038,0.46971563,8582.0,0.752,651.0
2024-07-12 14:00:09,2024-07-12,14:00,14:00 Walking,6,Walking,1:07:10,67.17,2024-07-12 14:00:09+0000,4030,0.0,0.49424773,4369.0,0.922,340.0
2024-07-12 09:25:57,2024-07-12,09:25,09:25 Swimming,14,Swimming,0:46:29,46.48,2024-07-12 09:25:57+0000,2789,2.6465466,1.1198268,950.0,2.935,263.0
2024-07-12 07:47:08,2024-07-12,07:47,07:47 Walking,6,Walking,1:02:22,62.37,2024-07-12 07:47:08+0000,3742,3.0190618,0.51151806,4572.0,0.818,305.0
2024-07-12 02:55:59,2024-07-12,02:55,02:55 Walking,6,Walking,1:30:10,90.17,2024-07-12 02:55:59+0000,5410,2.0194335,0.37121323,7345.0,0.736,507.0
2024-07-11 12:40:23,2024-07-11,12:40,12:40 Running,1,Running,0:39:33,39.55,2024-07-11 12:40:23+0000,2373,1.1326737,0.29319066,5316.0,0.446,345.0
2024-07-11 08:11:13,2024-07-11,08:11,08:11 Walking,6,Walking,1:26:03,86.05,2024-07-11 08:11:13+0000,5163,0.0,0.4391369,4542.0,1.136,399.0
2024-07-11 03:30:24,2024-07-11,03:30,03:30 Walking,6,Walking,1:20:39,80.65,2024-07-11 03:30:24+0000,4839,2.569377,0.5043553,5979.0,0.809,414.0
2024-07-10 13:15:15,2024-07-10,13:15,13:15 Walking,6,Walking,0:52:39,52.65,2024-07-10 13:15:15+0000,3159,3.690798,0.55024695,2908.0,1.086,228.0
2024-07-10 12:14:28,2024-07-10,12:14,12:14 Unknown,60,Unknown,0:40:10,40.17,2024-07-10 12:14:28+0000,2410,0.0,0.0,0.0,0.0,150.0
2024-07-10 08:41:09,2024-07-10,08:41,08:41 Walking,6,Walking,1:02:51,62.85,2024-07-10 08:41:09+0000,3771,2.37229,0.44301736,4253.0,0.886,386.0
2024-07-10 03:13:34,2024-07-10,03:13,03:13 Walking,6,Walking,1:33:21,93.35,2024-07-10 03:13:34+0000,5601,8.138946,0.50408167,6743.0,0.83,474.0
2024-07-09 13:56:18,2024-07-09,13:56,13:56 Unknown,60,Unknown,0:45:29,45.48,2024-07-09 13:56:18+0000,2729,0.0,0.0,0.0,0.0,158.0
2024-07-09 12:55:46,2024-07-09,12:55,12:55 Walking,6,Walking,0:59:36,59.6,2024-07-09 12:55:46+0000,3576,2.2532566,0.47147983,3323.0,1.075,309.0
2024-07-09 07:21:53,2024-07-09,07:21,07:21 Walking,6,Walking,0:59:32,59.53,2024-07-09 07:21:53+0000,3572,0.0,0.47231084,4170.0,0.856,299.0
2024-07-09 02:49:41,2024-07-09,02:49,02:49 Walking,6,Walking,1:26:11,86.18,2024-07-09 02:49:41+0000,5171,2.6866539,0.45814252,6705.0,0.771,443.0
2024-07-08 11:25:46,2024-07-08,11:25,11:25 Unknown,60,Unknown,0:50:15,50.25,2024-07-08 11:25:46+0000,3015,0.0,0.0,0.0,0.0,184.0
2024-07-08 10:31:50,2024-07-08,10:31,10:31 Walking,6,Walking,0:49:59,49.98,2024-07-08 10:31:50+0000,2999,5.6539803,0.48513776,3623.0,0.827,286.0
2024-07-08 06:10:14,2024-07-08,06:10,06:10 Walking,6,Walking,0:56:25,56.42,2024-07-08 06:10:14+0000,3385,0.0,0.5732613,4081.0,0.829,289.0
2024-07-08 02:30:37,2024-07-08,02:30,02:30 Walking,6,Walking,1:21:44,81.73,2024-07-08 02:30:37+0000,4904,2.3204362,0.5081442,6268.0,0.782,383.0
2024-07-07 10:33:44,2024-07-07,10:33,10:33 Walking,6,Walking,0:48:00,48.0,2024-07-07 10:33:44+0000,2880,3.6109831,0.49401978,3218.0,0.894,232.0
2024-07-07 08:46:29,2024-07-07,08:46,08:46 Free movement,16,Free movement,0:33:07,33.12,2024-07-07 08:46:29+0000,1987,0.0,0.0,0.0,0.0,141.0
2024-07-07 06:48:18,2024-07-07,06:48,06:48 Walking,6,Walking,0:46:08,46.13,2024-07-07 06:48:18+0000,2768,0.0,0.439748,3501.0,0.79,245.0
2024-07-07 02:42:35,2024-07-07,02:42,02:42 Walking,6,Walking,1:29:27,89.45,2024-07-07 02:42:35+0000,5367,2.65215,0.38118413,6370.0,0.842,519.0
2024-04-14 12:17:03,2024-04-14,12:17,12:17 Walking,6,Walking,0:51:20,51.33,2024-04-14 12:17:03+0000,3080,2.1141253,0.12806228,4004.0,0.769,430.0
2024-04-14 08:04:00,2024-04-14,08:04,08:04 Walking,6,Walking,1:24:01,84.02,2024-04-14 08:04:00+0000,5041,2.6532316,0.59327084,5872.0,0.858,683.0
2024-04-14 05:26:15,2024-04-14,05:26,05:26 Free movement,16,Free movement,0:25:32,25.53,2024-04-14 05:26:15+0000,1532,0.0,0.0,0.0,0.0,94.0
2024-04-14 04:38:31,2024-04-14,04:38,04:38 Running,1,Running,0:41:29,41.48,2024-04-14 04:38:31+0000,2489,2.0068774,0.28043875,5399.0,0.46,343.0
2024-04-13 10:58:04,2024-04-13,10:58,10:58 Walking,6,Walking,0:52:29,52.48,2024-04-13 10:58:04+0000,3149,2.9542902,0.5677179,3167.0,0.994,229.0
2024-04-13 06:55:45,2024-04-13,06:55,06:55 Walking,6,Walking,1:23:04,83.07,2024-04-13 06:55:45+0000,4984,3.1079571,0.38189477,5880.0,0.847,513.0
2024-04-13 04:49:07,2024-04-13,04:49,04:49 Free movement,16,Free movement,0:19:43,19.72,2024-04-13 04:49:07+0000,1183,0.0,0.0,0.0,0.0,105.0
2024-04-13 03:57:29,2024-04-13,03:57,03:57 Running,1,Running,0:41:49,41.82,2024-04-13 03:57:29+0000,2509,2.9934227,0.3035271,5077.0,0.494,379.0
2024-04-12 14:09:08,2024-04-12,14:09,14:09 Walking,6,Walking,0:40:22,40.37,2024-04-12 14:09:08+0000,2422,2.1378233,0.3110769,3026.0,0.8,250.0
2024-04-12 12:52:03,2024-04-12,12:52,12:52 Walking,6,Walking,0:14:21,14.35,2024-04-12 12:52:03+0000,861,0.0,0.14962606,1009.0,0.853,52.0
2024-04-12 07:49:51,2024-04-12,07:49,07:49 Walking,6,Walking,1:27:11,87.18,2024-04-12 07:49:51+0000,5231,2.0586362,0.34150198,6392.0,0.818,639.0
2024-04-12 04:00:01,2024-04-12,04:00,04:00 Walking,6,Walking,1:16:19,76.32,2024-04-12 04:00:01+0000,4579,0.0,0.38997132,5422.0,0.844,351.0
2024-04-12 02:48:09,2024-04-12,02:48,02:48 Unknown,60,Unknown,1:07:20,67.33,2024-04-12 02:48:09+0000,4040,0.0,0.0,0.0,0.0,197.0
2024-04-11 10:44:18,2024-04-11,10:44,10:44 Walking,6,Walking,0:28:37,28.62,2024-04-11 10:44:18+0000,1717,7.3512363,0.524505,2229.0,0.77,111.0
2024-04-11 06:49:21,2024-04-11,06:49,06:49 Walking,6,Walking,1:30:09,90.15,2024-04-11 06:49:21+0000,5409,3.0899007,0.5010602,6549.0,0.825,483.0
2024-04-11 03:42:11,2024-04-11,03:42,03:42 Running,1,Running,0:40:51,40.85,2024-04-11 03:42:11+0000,2451,2.8983285,0.21034172,5123.0,0.478,323.0
2024-04-11 02:57:22,2024-04-11,02:57,02:57 Unknown,60,Unknown,0:37:28,37.47,2024-04-11 02:57:22+0000,2248,0.0,0.0,0.0,0.0,99.0
2024-04-10 08:52:18,2024-04-10,08:52,08:52 Walking,6,Walking,2:07:49,127.82,2024-04-10 08:52:18+0000,7669,0.0,0.46164203,7133.0,1.075,868.0
2024-04-10 03:50:00,2024-04-10,03:50,03:50 Walking,6,Walking,1:14:01,74.02,2024-04-10 03:50:00+0000,4441,2.980752,0.5932327,5251.0,0.845,470.0
2024-04-10 02:55:48,2024-04-10,02:55,02:55 Unknown,60,Unknown,0:51:24,51.4,2024-04-10 02:55:48+0000,3084,0.0,0.0,0.0,0.0,140.0
2024-04-09 08:31:30,2024-04-09,08:31,08:31 Walking,6,Walking,1:55:21,115.35,2024-04-09 08:31:30+0000,6921,1.2268251,0.26482588,6494.0,1.065,758.0
2024-04-09 05:17:15,2024-04-09,05:17,05:17 Running,1,Running,0:40:55,40.92,2024-04-09 05:17:15+0000,2455,1.9324193,0.3393111,5020.0,0.488,354.0
2024-04-09 02:33:20,2024-04-09,02:33,02:33 Unknown,60,Unknown,1:04:41,64.68,2024-04-09 02:33:20+0000,3881,0.0,0.0,0.0,0.0,174.0
2024-04-08 15:32:46,2024-04-08,15:32,15:32 Free movement,16,Free movement,0:27:39,27.65,2024-04-08 15:32:46+0000,1659,0.0,0.0,0.0,0.0,120.0
2024-04-08 08:36:23,2024-04-08,08:36,08:36 Walking,6,Walking,1:27:12,87.2,2024-04-08 08:36:23+0000,5232,0.0,0.45402974,6546.0,0.799,496.0
2024-04-08 05:31:56,2024-04-08,05:31,05:31 Walking,6,Walking,1:11:18,71.3,2024-04-08 05:31:56+0000,4278,2.3306324,0.5751717,5274.0,0.811,417.0
2024-04-07 08:25:12,2024-04-07,08:25,08:25 Walking,6,Walking,1:39:27,99.45,2024-04-07 08:25:12+0000,5967,2.8211524,0.54699904,7431.0,0.802,542.0
2024-04-07 04:52:37,2024-04-07,04:52,04:52 Free movement,16,Free movement,0:24:45,24.75,2024-04-07 04:52:37+0000,1485,0.0,0.0,0.0,0.0,103.0
2024-04-07 04:11:16,2024-04-07,04:11,04:11 Running,1,Running,0:34:17,34.28,2024-04-07 04:11:16+0000,2057,3.9469655,0.36329815,4379.0,0.469,304.0
2024-04-06 15:28:33,2024-04-06,15:28,15:28 Walking,6,Walking,0:15:38,15.63,2024-04-06 15:28:33+0000,938,5.602241,0.47199953,1230.0,0.762,62.0
2024-04-06 10:42:24,2024-04-06,10:42,10:42 Walking,6,Walking,0:59:44,59.73,2024-04-06 10:42:24+0000,3584,0.0,0.6450314,3822.0,0.937,276.0
2024-04-06 07:33:55,2024-04-06,07:33,07:33 Walking,6,Walking,0:57:41,57.68,2024-04-06 07:33:55+0000,3461,0.0,0.2974153,2087.0,1.658,287.0
2024-04-06 04:24:53,2024-04-06,04:24,04:24 Walking,6,Walking,0:41:21,41.35,2024-04-06 04:24:53+0000,2481,3.9005601,0.53936946,3058.0,0.811,224.0
2024-04-05 10:01:31,2024-04-05,10:01,10:01 Walking,6,Walking,1:17:10,77.17,2024-04-05 10:01:31+0000,4630,0.0,0.45884505,5181.0,0.893,564.0
